date,model_version,code,name,close,return_5d,return_20d,momentum_acceleration,ma25_distance,volume_ratio_20d,drawdown_252d_high,peak_age,higher_low,ma5_rising,volatility_contracting,long_adjustment,high_base,early_price_setup,confirm_setup,early_grade,margin_data_available,margin_buy_latest,margin_sell_latest,margin_buy_change_4obs_pct,margin_buy_change_13obs_pct,strategy,reason,margin_date
2026-08-25,7.1-EARLY-RESEARCH,5020,ＥＮＥＯＳホールディングス,1341.5,1.744406522563513,1.3600302228938377,1.4043989668400536,2.638062156661713,1.0083628821837158,-13.590982286634455,119,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,5019,出光興産,1378.5,0.5837285662167124,4.908675799086759,-0.6434403835549773,4.832086147107129,0.8116638678707361,-17.50448833034112,94,True,True,True,True,False,False,False,C,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き,
2026-08-25,7.1-EARLY-RESEARCH-R2,4523,エーザイ,4861.0,1.715840133919233,2.272249105827906,1.1477778574622566,1.5874475448481196,0.4678899966905185,-9.123200598242663,232,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,4519,中外製薬,6950.0,1.5043084562582187,1.4894859813084027,1.131936960931118,-0.7001000142877523,0.4896700237913881,-35.046728971962615,122,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,2282,日本ハム,6407.0,1.3124604680581964,0.3445575567736947,1.2263210788647727,2.17914122953069,0.4832781806660565,-13.652291105121297,96,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9301,三菱倉庫,1525.5,0.8928571428571397,-6.811240073304825,2.595667161183346,-1.185386708122815,0.6988288281016684,-7.629427792915533,20,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,6098,リクルートホールディングス,16605.0,3.6516853932584192,32.73381294964028,-4.531767844151651,16.539400915190484,0.7037766903758701,-2.2084805653710293,8,False,True,True,False,False,False,False,E,False,,,,,NONE,5日線上向き,
2026-08-25,7.1-EARLY-RESEARCH-R2,4151,協和キリン,2566.0,0.0780031201248032,-3.5700864336715488,0.9705247285426905,-0.6827576597358664,0.7151351496347428,-11.881868131868137,120,True,True,True,False,True,False,False,A,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,8252,丸井グループ,3022.0,2.7366989631140592,1.019555406986461,2.481810111367444,2.0125709733390007,2.796186664983075,-10.246510246510244,230,True,True,True,False,True,True,True,A,False,,,,,B_EARLY_CONFIRMED,高値持ち合い後 / 安値切り上げ / 5日線上向き / 出来高2.8倍 / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,2914,日本たばこ産業,6986.0,0.7789959607616748,6.966773847802776,-0.9626975011890192,1.9907615582716696,0.6094673417136697,-3.214186755333892,16,False,False,True,False,False,False,False,E,False,,,,,NONE,25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,2502,アサヒグループホールディングス,1688.0,2.365069739235892,0.8363201911588902,2.1559896914461696,0.8013949766508599,0.6285769603097774,-14.962216624685142,251,False,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,2503,キリンホールディングス,3084.0,2.8000000000000025,3.908355795148255,1.8229110512129387,3.1810821300001235,0.7075519149241934,-2.435937994305604,18,True,True,True,False,False,False,False,C,False,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH,3103,ユニチカ,1543.0,1.982815598149368,79.62747380675204,-17.92405285353864,36.153466045460966,1.3501530006869418,-64.7716894977169,84,True,False,True,True,False,False,False,C,False,,,,,NONE,長期調整後 / 安値切り上げ / 出来高1.4倍,
2026-08-25,7.1-EARLY-RESEARCH,3101,東洋紡,1650.0,1.726263871763245,2.3573200992555776,1.1369338469493506,2.770441975185612,0.6107924921793535,-15.16709511568124,59,False,True,True,False,False,False,False,C,False,,,,,NONE,5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH-R2,9064,ヤマトホールディングス,1949.0,1.1154345006485045,-5.731559854897217,2.5483244643728087,-1.925263931242016,1.1516275030479148,-24.10436137071651,235,True,True,True,True,False,True,False,A,False,,,,,A_EARLY,長期調整後 / 安値切り上げ / 5日線上向き / 出来高1.2倍 / 勢い改善 / 25日線付近,
